-0.72632205,-0.04678583,-0.9458096,-0.0857946,-1.1986443,-0.6648174,0.31257108,0.20295507,-0.041436497,-0.12643565,0.2613943,0.012089657,0.09883089,0.54869896,-0.005078355,-1.7048213,-0.7521933,-0.02179827,-0.07389238,0.6186081,0.27625415,0.23553245,0.017201211,-0.1831142,0.43781018,-0.3686636,-0.63612056,-0.4200311,-0.081727535,0.035055272,0.020545926,0.335586,0.77999765,0.17709619,-0.33224842,0.34225342,-0.17418467,-0.2261286,-0.08429308,-0.40522778,-0.069649905,-0.35123855,0.4954535,0.28777498,-0.22555123,-1.0508001,0.1530941,-0.38586554,0.22126813,-0.77688056,-0.3632172,-0.09258617,-0.1219298,0.15641472,-0.586269,0.35209492,-0.14716761,0.1159002,-0.3401606,0.19792531,-0.51612437,-0.25961894,0.3454921,-0.01462125,0.2789026,-0.46130097,0.087818734,0.20506378,0.3128387,0.23629843,0.17015807,0.53569686,-0.3020403,-0.43884462,0.6603947,0.4603872,-0.51578957,0.075123355,-0.07292336,-0.6130497,-0.29440486,0.3388035,0.31789,-0.09087678,0.37773532,-1.0769284,0.32974026,0.05536914,-0.43552205,-0.5237198,-0.87691027,0.25892845,-0.088219605,-0.46552497,-0.32206956,-0.18070796,-0.39724544,0.18169883,0.30683646,0.37534374
-0.99263823,-0.40820605,-0.7373824,-0.26396626,-0.16789892,-0.866633,0.71484226,-1.7231975,-1.6463325,-0.6825766,-1.1623151,-1.5480216,-0.40544918,0.021586489,-0.32467535,-1.4425933,0.41971537,1.1436056,-0.08089227,0.20611493,2.0372221,0.6500714,-1.1574013,0.69004786,-1.7041547,1.3400213,-1.358672,-0.63956034,0.045038547,-0.597581,2.4726923,0.05894746,0.38478145,0.41340986,1.3970245,0.83478534,-0.5910197,1.5680383,-1.1520414,-1.4132818,1.2608091,1.2616273,0.7490053,-0.134207,-1.0371273,-0.19035164,-0.8799839,-0.91540337,-0.82672966,-0.34545797,0.4624211,-0.010781771,-0.691873,-1.2069756,-0.69539684,0.36171663,1.094144,0.000946154,-0.44525507,1.997152,-0.13816677,0.3075162,0.43871817,-1.0757452,0.14435974,1.2241762,-0.95239854,0.7397447,1.1252512,-1.3859289,-0.19833982,-0.6782748,1.1863961,0.20599443,0.7592157,-0.41103628,1.5636065,-0.041421946,2.217223,-0.9875911,0.49437502,0.15301234,-1.0789924,0.12647742,1.5197659,-0.97176313,0.5707105,-0.5321053,0.90734243,1.0348097,-1.5544826,0.14223185,-0.6039054,-0.64700097,-0.8080908,-0.56099594,1.3905808,0.36880794,-0.86320186,2.004908
-0.6251953,0.4130842,-0.43754926,-0.33010787,0.17602947,-1.065243,0.6372734,-0.9886341,-0.7892421,-0.71024513,-0.062215026,-0.57970804,-0.3542259,0.37781784,-0.4539326,-1.3614165,-0.35593453,0.5158648,-0.81973255,-0.4187553,1.4110534,-0.5727903,-0.5851379,0.7953001,-0.31695628,0.84483385,-0.38695833,-0.7991622,-0.08229142,-0.23410779,1.230882,0.69154626,0.3444931,0.5180127,0.18916048,1.3429053,-1.1028358,0.6524605,0.32070813,-1.1308353,0.91627854,0.052371252,0.40903997,-0.13210623,-0.779617,-0.45642364,-0.10285015,-0.88474953,-0.24879304,-0.49481612,-0.5300654,-0.04129001,0.15924682,-0.5360133,-1.4114869,0.11524461,0.08024848,0.25411823,-0.5230203,0.48426858,-0.17448997,-0.021956671,0.17354698,-0.8488608,0.060173374,-0.082961306,0.24021794,0.46379566,0.5666883,-0.13188186,0.4460436,0.16830455,0.92276925,0.23341334,0.57357615,0.9605667,0.38188142,0.35817537,1.0925215,-0.6179338,0.28387916,0.42762086,-0.2896466,0.33160025,0.5916622,-0.355175,0.15681869,-0.9284531,0.53869987,0.4253966,-0.89159954,0.15702829,-0.20590155,-0.11955486,-0.13915764,-1.2858492,0.37800485,0.15950075,-0.25346962,0.90099674
-0.7376414,0.6655587,-0.92309284,-0.54616386,-1.182206,-0.3873997,1.5792811,0.18143037,-0.56581026,0.05027204,-0.98430836,0.008822011,0.4357378,0.24064265,0.012338595,-1.8584466,-0.8254736,1.0385262,0.1263304,1.1931438,0.5579164,-0.74415106,1.1070447,0.333134,-0.093861364,-0.26638624,-0.52921265,0.07824786,-0.24180971,0.49661505,0.5602692,-0.08892752,1.3453735,1.0235183,0.069914296,0.5702505,0.15130542,-0.12630884,-0.70798945,-0.30666247,-0.04553398,-0.7885657,-0.3264653,-0.49454203,-0.34801883,0.06725525,-0.000284573,-0.9660633,-0.16597097,0.26150343,-0.55839384,0.1799114,-0.44096997,-0.6946314,-0.5693521,0.5125319,-0.5002237,0.25837073,0.011001525,-0.794999,-0.42425677,0.7133435,0.21840563,-0.2731817,-0.044047073,-0.20298146,-0.14907457,0.41923836,0.19260564,0.7233913,0.4281665,1.1025355,0.17609705,-0.6383499,0.34932977,1.1380382,0.11274975,-0.5027594,-0.29553348,-0.22807431,0.1168942,0.7019439,0.030746222,0.43573156,-1.3077948,-0.88862276,-0.43261087,-0.29559383,0.050272383,-0.6059087,-0.20851311,-0.30871898,-0.061730094,0.2915274,-1.0541055,-0.6438796,-0.015523797,0.32271245,0.44174778,0.5133919
-0.51741755,0.17821988,-0.6239697,-0.63057685,0.101358116,-0.59868866,1.0618403,-0.10315192,-0.87362707,-0.63460904,-0.8759232,0.23153245,0.056550227,0.23469889,-0.54106474,-1.5382744,-0.021624224,0.8277717,0.5580595,0.67762953,1.0093904,-0.5658229,0.23129275,0.7335189,-0.26229668,0.33398306,-0.51817435,-0.8403238,-0.3685599,-0.86886734,1.0766234,-0.3040009,0.8615002,0.95270294,-0.003720644,0.8556989,-0.5267456,-0.04886235,-0.4337404,-0.94377124,0.04380811,0.35927492,0.4809601,-0.5818444,-0.62908715,-0.083278984,-0.51676434,-0.38289532,-0.1811134,0.037399188,-0.35877323,0.41286466,-1.0595753,-0.32868615,-1.2151222,0.5030566,0.111424826,0.20383692,0.014987688,0.46812734,0.086248994,0.3751415,0.42380613,-1.1370955,-0.09183323,0.17204541,-0.47380197,0.3084929,0.09568849,0.508004,0.5175034,0.4955814,0.2007685,0.10596951,0.17618716,0.7029359,0.5138794,0.32588387,0.5842051,-0.49414563,-0.3756885,0.44353482,-0.26818216,0.018078022,-0.08799619,-0.86499494,-0.2677327,0.20513657,0.6965081,-0.5957966,-0.72468114,-0.107345566,-0.28753576,0.5754235,-0.4052466,-0.66973376,0.5891549,0.6752665,0.21106173,1.2311001
-0.8454178,-0.13910945,-0.66677636,-0.016319405,-0.58038783,-0.4473015,0.68661356,0.18943262,-0.6321871,-0.08443541,0.41084,0.016094254,0.18553042,-0.004560062,-0.21424182,-1.4963267,-0.7183782,-0.05225399,-0.22587188,0.61471474,-0.04039543,-0.033303443,0.19675171,0.320688,0.2687586,0.09182771,-0.64085495,-0.49678326,-0.15218319,0.20006904,-0.08483271,0.23422948,1.0208504,0.7449318,-0.040186737,0.77294487,-0.27088144,-0.50777406,0.20150054,0.25319746,0.3785122,-0.15220551,-0.22147672,0.5233843,-0.3128115,-0.6279879,0.12914479,-0.33550677,-0.21524715,-0.2648417,-0.78849125,-0.46685916,0.18563919,0.1941068,-0.7648088,0.51304567,-0.1601775,-0.25633568,-0.47249773,-0.13789864,-0.70884675,-0.0939817,0.15491824,-0.25213322,-0.004204908,-0.018730229,-0.05133766,0.254176,0.095219284,0.38223484,0.13279933,0.16897328,0.1083645,0.22017425,0.6991534,0.81112355,-0.297669,0.37831712,0.035145838,-0.51049435,-0.55324876,-0.1938829,-0.0981434,-0.19631293,0.37270865,-0.23577486,-0.12912066,-0.57730216,-0.18324272,0.06111773,-0.703525,0.021879239,-0.3661618,-0.1773936,0.11737329,-0.38062763,-0.44694856,0.60161924,0.32740778,0.5568228
-1.1721938,0.69180626,-0.19067489,-0.19644882,-0.9156555,-0.37676394,0.98326373,-0.13753434,-0.6898819,-0.18934256,-0.301117,-0.40237477,0.6207075,-0.23215131,-0.61113834,-1.5638859,-0.8759483,0.20307331,0.060595512,0.6090485,0.08763128,-0.52908856,0.76681525,0.20134601,-0.7052814,-0.17027391,-1.4532267,-0.5356003,-0.09724983,-0.34030545,0.564104,0.9193785,1.1073332,1.4605894,0.49814326,0.957802,0.10439642,0.08247189,-0.6289697,-0.46757495,0.4338711,0.46021298,-0.21229689,-0.12850817,-0.36302218,-0.72706425,-0.5266491,-0.75919217,-0.19030376,-0.07747069,-0.6122621,-0.23739159,-0.19025815,-0.28517705,-1.083283,0.054350313,0.014173978,-0.22516131,-0.075459376,-0.029387934,0.08682758,0.025442949,0.27624276,-1.1515576,-0.33661252,0.343619,1.050271,0.007604552,-0.58009994,-0.68988675,0.5064458,0.78881145,1.061819,-0.304596,-0.55555546,0.93515795,-0.01547612,-0.19878203,-0.17967914,-0.3576947,-0.81589437,0.73236465,0.48490354,-0.44711933,-0.27957162,-0.5939537,-0.2042956,-0.23571111,-0.008963786,-0.4099553,-0.38170275,-0.17049369,-0.32408366,0.013210672,-0.32266274,-0.24580882,0.3768964,0.267113,0.04922995,1.4216112
-0.75892484,0.17966732,-0.76566786,0.07600887,-0.8916074,-0.9783808,1.0154778,0.39875165,0.08687987,-0.050291706,0.3033073,0.66151696,-0.46217635,0.1665294,0.11938991,-1.0684553,-1.2090524,0.33735567,0.09045805,1.4206103,-0.007260585,0.5002483,0.15286477,0.23284875,0.06801859,-0.380615,-0.8451387,-0.59334993,-0.78816825,-0.2502786,0.08045095,-0.44493118,0.8990033,0.010613931,-0.17515759,0.65495634,-0.52407646,-0.068321355,-0.48553938,0.091145046,0.910227,-0.66215056,0.99438906,0.6539695,0.026243366,-1.1549985,-0.008532397,-0.51041776,0.50099844,-0.6754944,0.4127384,0.18096061,-0.36468267,0.06361646,-0.85529006,0.59895647,0.42571834,0.108621165,-0.10487399,-0.054698855,-0.6333664,0.46556273,0.39061904,0.32268715,0.39987344,0.13157615,-0.4194396,0.29142156,0.069936305,0.46803963,-0.27385235,0.9092506,0.13771923,-0.4224945,0.79019487,0.24450465,-0.107115604,0.060580954,0.17979379,-0.30079937,-0.19084534,0.09402459,-0.34855938,0.23212169,0.23876266,-0.35550117,0.108607605,0.45451736,-0.017311005,-0.6885374,-0.6107381,0.20204799,-0.6611198,0.087924644,-0.7862139,-0.28321898,-0.23398943,0.56428456,0.055444695,0.20166323
-0.56694394,-0.086799234,-1.4025651,0.50143945,-1.2814881,-0.6864993,0.23819,-0.29017714,0.31625733,-0.14582399,-0.04995582,0.2518018,0.16262415,0.25755405,0.16044451,-1.6345773,-1.0039672,0.04026255,-0.038490392,0.5315642,0.17775024,0.30190992,-0.35365036,0.1666385,-0.055879343,-0.16618524,-0.8744998,-0.18779787,-0.6482652,0.18139707,0.42654067,0.40001768,1.0515625,0.41419947,-0.18770127,0.4502024,-0.21004651,0.09074893,-0.8242253,0.31045935,0.52702904,-0.06502689,0.58394533,0.50802344,0.15285377,-0.914546,-0.07721541,-0.19358146,-0.22227314,-0.6202467,-0.17408095,-0.08566321,0.64533186,-0.19269997,-0.21185052,0.42971367,0.10767442,-0.07855399,-0.5473974,0.18246426,-0.42843798,0.21453181,0.449708,-0.06466226,0.13446136,-0.30825096,-0.1205423,0.5301039,0.9916432,0.24160157,-0.003207763,0.5834001,0.067826375,-0.37108737,1.1746364,0.13311791,-0.016152684,0.37789783,0.4709549,-0.6552496,-0.19730191,0.082647175,-0.013111875,0.016477633,0.3012219,-0.73617244,0.52272016,-0.48757422,-0.20584221,-0.2744539,-0.94831324,0.534343,0.06585961,-0.59273314,-0.5192814,-0.047029823,-0.18881458,0.12716064,0.2446663,0.55540836
-1.2735693,0.4350711,-0.9081931,-0.9412181,-0.8652393,-0.25237852,0.62862164,-0.102614135,-0.8051817,-0.4971232,-0.7436337,-0.76988864,0.7891946,0.19527492,-0.8054956,-1.7723219,-0.15442544,0.58932054,0.28062937,0.24441154,0.46635208,-0.413564,0.1943482,0.21719421,-0.47412595,0.5731297,-0.87854064,-0.43989497,0.17275749,0.07402488,1.4008514,0.8096854,0.7867147,0.66730237,0.47744468,1.2700434,-0.1973187,-0.05526376,0.18443868,-1.0804982,-0.0684596,0.30381852,-0.12797812,-0.8081101,-0.647606,0.09476276,-0.008598292,-0.6798997,-0.7111851,0.35414383,-1.156333,-0.15329579,-0.22639294,-0.81736165,-0.66734433,0.32810462,-0.28324276,0.091416985,-0.53932893,0.43328086,-0.031797066,-0.28992522,0.09457731,-0.96419066,-0.25318456,0.16754319,0.70076936,0.218552,-0.12577613,-0.15563455,0.57164854,-0.39157322,0.33851695,-0.03601358,0.36352995,0.7427277,0.15959501,0.06692035,0.7194554,-0.6428876,-0.15088643,0.6757171,0.16267976,-0.3497039,0.026197637,-0.28641924,-0.31265968,-0.42340517,0.31944263,0.019064667,-0.469871,0.09552454,-0.3506388,-0.06791559,0.112271816,-0.37063888,0.24278852,0.32199264,0.54444104,1.0230906
