:ID,name,:LABEL
3100,GCG,target
3101,GDF15,target
3102,FCER2,target
3103,CD28,target
3104,CD44,target
3105,CD69,target
3106,CD9,target
3107,BAX,target
3108,CCKBR,target
3109,C19orf25,target
3110,CMAS,target
3111,ZSWIM6,target
3112,CNNM4,target
3113,PGP,target
3114,CNOT2,target
3115,CORO1C,target
3116,DYNLL1,target
3117,CIRBP,target
3118,C19orf26,target
3119,CCDC71,target
3120,CDK17,target
3121,CDK9,target
3122,C20orf112,target
3123,CAMTA1,target
3124,CACNA1H,target
3125,C5orf30,target
3126,C6orf47,target
3127,C9orf41,target
3128,ACAP3,target
3129,C17orf108,target
3130,ATP5D,target
3131,BTBD19,target
3132,C16orf79,target
3133,BTF3L4,target
3134,C11orf35,target
3135,ATP5J,target
3136,BCL7C,target
3137,BMPR2,target
3138,ATP6V1C1,target
3139,BCAR3,target
3140,ATXN2L,target
3141,B4GALT2,target
3142,ARF3,target
3143,ASXL2,target
3144,ATG4B,target
3145,ARID4B,target
3146,ARRB1,target
3147,ARPC4,target
3148,ARPC4-TTLL3,target
3149,ACTL6B,target
3150,ANKH,target
3151,APLP2,target
3152,APOM,target
3153,ADRM1,target
3154,AHCYL1,target
3155,AGAP3,target
3156,PIK3R1,target
3157,PTMS,target
3158,TLCD1,target
3159,ZYX,target
3160,FAF1,target
3161,PUF60,target
3162,RBM38,target
3163,SLC9A8,target
3164,RC3H2,target
3165,RNASEH2A,target
3166,REEP6,target
3167,RAP1A,target
3168,RBM27,target
3169,PLEC,target
3170,PLEKHG2,target
3171,PRR14L,target
3172,PRR3,target
3173,PTBP3,target
3174,PNCK,target
3175,PPP4R2,target
3176,PRADC1,target
3177,POFUT1,target
3178,PPP2R5A,target
3179,PPFIA3,target
3180,PPIP5K1,target
3181,PACSIN2,target
3182,PEX13,target
3183,MYO1C,target
3184,PAPD7,target
3185,PDPK1,target
3186,PDZD7,target
3187,PAQR4,target
3188,PDE4A,target
3189,PARP10,target
3190,MYO9A,target
3191,NSF,target
3192,OTUD5,target
3193,PABPC1,target
3194,NSFP1,target
3195,OTUD4,target
3196,ORC4,target
3197,OSBPL2,target
3198,MYRIP,target
3199,NLK,target
3200,NDUFA4L2,target
3201,NAT9,target
3202,KIAA0355,target
3203,LRRC37A3,target
3204,MIR2861,target
3205,MORC2,target
3206,MIR3960,target
3207,MIR4664,target
3208,MKLN1,target
3209,LRRC42,target
3210,MBLAC2,target
3211,MCHR1,target
3212,MIER1,target
3213,LYPLA2,target
3214,MATR3,target
3215,MAPK8IP1,target
3216,HNRNPA0,target
3217,KIAA2018,target
3218,LOC100128788,target
3219,LOC729852,target
3220,LOC100129620,target
3221,LOC647323,target
3222,LOC149950,target
3223,LOC283050,target
3224,LDLRAD3,target
3225,LIN7B,target
3226,KRCC1,target
3227,KREMEN2,target
3228,LASP1,target
3229,IQSEC3,target
3230,HNRNPU,target
3231,KCNMB4,target
3232,KCNQ5,target
3233,KCNC3,target
3234,HNRNPUL2,target
3235,ICAM5,target
3236,IFNGR2,target
3237,INO80,target
3238,IMPDH1,target
3239,HNRNPAB,target
3240,HSPA1A,target
3241,HNRNPUL2-BSCL2,target
3242,HSPA8,target
3243,HNRPDL,target
3244,HS6ST1,target
3245,EHMT1,target
3246,EIF2C1,target
3247,EIF5A,target
3248,GCC1,target
3249,GLRX3,target
3250,GPATCH8,target
3251,TMEM134,target
3252,UBL3,target
3253,GPSM3,target
3254,GRK6,target
3255,GIT1,target
3256,FKBP2,target
3257,GBE1,target
3258,FAM20B,target
3259,FAM72A,target
3260,FCHSD2,target
3261,FAM72B,target
3262,FAM83H,target
3263,FAM46C,target
3264,UCHL3,target
3265,UNC80,target
3266,WDR48,target
3267,XK,target
3268,ZNHIT1,target
3269,ZMIZ2,target
3270,USP39,target
3271,SMARCD2,target
3272,SNORA70,target
3273,SNTG2,target
3274,SNX11,target
3275,DNMT3B,target
3276,SNX27,target
3277,SPECC1,target
3278,SPTBN4,target
3279,SRSF4,target
3280,STRN,target
3281,TIGD2,target
3282,TMEM158,target
3283,TDRKH,target
3284,TBC1D10A,target
3285,TCTA,target
3286,SOCS5,target
3287,DCAF10,target
3288,DENND2C,target
3289,DGKH,target
3290,DIDO1,target
3291,SCOC,target
3292,SEL1L3,target
3293,SETX,target
3294,SH2B3,target
3295,SH3GL3,target
3296,SMARCD3,target
3297,SMYD5,target
3298,TNFRSF12A,target
3299,TRIM62,target
3300,TRIO,target
3301,TTC9B,target
3302,TTC3,target
3303,TUBB6,target
3304,DDX20,target
3305,BSG,target
3306,DYX1C1,target
3307,FUT4,target
3308,KCNMB1,target
3309,MCL1,target
3310,PRKCI,target
3311,VAV1,target
3312,XIAP,target
3313,BIRC3,target
3314,CA9,target
3315,ACTG2,target
3316,BIRC2,target
3317,ACTA2,target
3318,TEK,target
3319,TGFA,target
3320,VEGFC,target
3321,SLC2A1,target
3322,KDR,target
3323,PGF,target
3324,NOS3,target
3325,FIGF,target
3326,RBX1,target
3327,EGLN3,target
3328,CUL2,target
3329,EGLN2,target
3330,EGLN1,target
3331,ANPEP,target
3332,COL11A2,target
3333,ICAM2,target
3334,MMP2,target
3335,VIM,target
3336,MMP3,target
3337,VWF,target
3338,TNC,target
3339,TNNC1,target
3340,REC8,target
3341,RAD21,target
3342,PTTG2,target
3343,SMC1B,target
3344,SMC1A,target
3345,STAG2,target
3346,TIMP4,target
3347,WNT7A,target
3348,WISP2,target
3349,PTPRG,target
3350,TFF1,target
3351,TAC3,target
3352,SOCS3,target
3353,SERPINB5,target
3354,SERPINB9,target
3355,REXO4,target
3356,PELP1,target
3357,PIK3CA,target
3358,EBAG9,target
3359,B4GALNT2,target
3360,MEP1B,target
3361,MMP26,target
3362,MACROD1,target
3363,ITGB1,target
3364,HSPB1,target
3365,GRIN2D,target
3366,FBLN1,target
3367,F12,target
3368,DFFB,target
3369,CRYZ,target
3370,CXCL12,target
3371,CRHBP,target
3372,CAV2,target
3373,CAD,target
3374,CD68,target
3375,MMP7,target
3376,WAS,target
3377,TNFRSF10B,target
3378,MNDA,target
3379,VCAM1,target
3380,TNFSF14,target
3381,TOM1,target
3382,SLC26A3,target
3383,THBD,target
3384,TBXAS1,target
3385,TCN2,target
3386,SOCS1,target
3387,SURF1,target
3388,SPP1,target
3389,MPL,target
3390,RNMT,target
3391,SH2D1A,target
3392,RNF31,target
3393,PF4,target
3394,NTHL1,target
3395,PDGFRB,target
3396,NRP1,target
3397,NELL1,target
3398,NNAT,target
3399,NME1,target
3400,MMP1,target
3401,LYZ,target
3402,MGAT5B,target
3403,MAGEA4,target
3404,LCK,target
3405,LIF,target
3406,KIT,target
3407,KRT18,target
3408,ITGAX,target
3409,ITGB3,target
3410,JAK3,target
3411,JAG2,target
3412,ITGA2B,target
3413,ITGA4,target
3414,EIF4G1,target
3415,GP9,target
3416,IL13RA2,target
3417,GRPR,target
3418,ICAM4,target
3419,IER5,target
3420,GZMB,target
3421,HPSE,target
3422,ENG,target
3423,GP6,target
3424,F13A1,target
3425,COX4I1,target
3426,DNTT,target
3427,EBI3,target
3428,ECE1,target
3429,CCL3,target
3430,CTSB,target
3431,CSF2,target
3432,DAD1,target
3433,COPS2,target
3434,CDKN1B,target
3435,CHUK,target
3436,CCL7,target
3437,CD79B,target
3438,CD209,target
3439,CD53,target
3440,CD5,target
3441,ABCB4,target
3442,CASP8,target
3443,CASP4,target
3444,AXL,target
3445,BID,target
3446,ANGPT2,target
3447,ATP5B,target
3448,ATP2A3,target
3449,SURF2,target
3450,NAE1,target
3451,KRAS,target
3452,GBA,target
3453,HBEGF,target
3454,FGF1,target
3455,CHRNE,target
3456,CD163,target
3457,CD34,target
3458,BTK,target
3459,AMD1,target
3460,APOH,target
3461,BCHE,target
3462,AGTR1,target
3463,AGTR2,target
3464,MADCAM1,target
3465,LOX,target
3466,TXN,target
3467,SHMT2,target
3468,LRP8,target
3469,SLC6A6,target
3470,SLC11A1,target
3471,PSG4,target
3472,SCNN1G,target
3473,PSG9,target
3474,PLA2G4A,target
3475,NRG1,target
3476,NRGN,target
3477,MMP13,target
3478,MMP19,target
3479,IL13,target
3480,DNAJA3,target
3481,SH2D1B,target
3482,SLA,target
3483,UPP1,target
3484,POLR2G,target
3485,COL1A1,target
3486,KRT16,target
3487,CCL4,target
3488,IL12A,target
3489,HRAS,target
3490,MACC1,target
3491,MDC1,target
3492,MFSD11,target
3493,TNXB,target
3494,TRIB1,target
3495,VGLL3,target
3496,TUBB3,target
3497,TYSND1,target
3498,MIR4479,target
3499,PLEKHG4,target
3500,RHOBTB2,target
3501,SLC50A1,target
3502,SNAR-F,target
3503,RIN1,target
3504,SLC1A5,target
3505,SLC22A18,target
3506,SGK110,target
3507,S100A2,target
3508,MIR5008,target
3509,PDE4DIP,target
3510,POLD4,target
3511,RFFL,target
3512,PLEKHM2,target
3513,PRX,target
3514,PTPN4,target
3515,MIR5702,target
3516,NUAK1,target
3517,OSBPL10,target
3518,P2RY6,target
3519,MIR661,target
3520,ASB5,target
3521,DTNA,target
3522,KBTBD5,target
3523,LOC100128126,target
3524,LOC541471,target
3525,LOC154092,target
3526,MAD2L1BP,target
3527,LOC284751,target
3528,MAP7D1,target
3529,LOC440028,target
3530,MBNL1,target
3531,KCNK9,target
3532,KDM3A,target
3533,LDB3,target
3534,LMNA,target
3535,KRT8,target
3536,LINC00152,target
3537,EIF4E,target
3538,HELZ,target
3539,HSD52,target
3540,HEPH,target
3541,HLA-DPA1,target
3542,ERBB3,target
3543,FAM100A,target
3544,EXD1,target
3545,C19orf33,target
3546,CLU,target
3547,COL7A1,target
3548,CTTNBP2NL,target
3549,C2CD2,target
3550,CLDN6,target
3551,CCDC70,target
3552,CAPN2,target
3553,CAST,target
3554,ALDH3A1,target
3555,ATP1B1,target
3556,BCAR1,target
3557,C14orf43,target
3558,BCL9,target
3559,ADRA1B,target
3560,ADCK4,target
3561,STK40,target
3562,SYTL2,target
3563,STBD1,target
3564,TCTEX1D4,target
3565,TNNI3,target
3566,TSHB,target
3567,NTF3,target
3568,NQO1,target
3569,FAM131C,target
3570,FAM71D,target
3571,GLTSCR2,target
3572,GPR111,target
3573,SRR,target
3574,PTGDS,target
3575,ERCC1,target
3576,PHLDA2,target
3577,CA2,target
3578,CD40LG,target
3579,G6PC,target
3580,G6PC2,target
3581,FBP1,target
3582,INHA,target
3583,KEL,target
3584,SLC6A9,target
3585,SNX22,target
3586,TCP11L2,target
3587,KIAA0182,target
3588,LOC254100,target
3589,MIR1205,target
3590,C14orf80,target
3591,C22orf29,target
3592,GNB1L,target
3593,HERC1,target
3594,CRIP1,target
3595,DQX1,target
3596,TFR2,target
3597,ASIC4,target
3598,MIR4280,target
3599,EFNA3,target
3600,CSNK1G2,target
3601,CSNK1G1,target
3602,STK36,target
3603,CSNK1G3,target
3604,BMP5,target
3605,BMP7,target
3606,BMP8A,target
3607,HHIP,target
3608,WNT8B,target
3609,MTSS1,target
3610,WNT3,target
3611,WNT9B,target
3612,WNT7B,target
3613,WNT3A,target
3614,WNT8A,target
3615,WNT6,target
3616,WNT4,target
3617,WNT5A,target
3618,WNT5B,target
3619,WNT10A,target
3620,WNT11,target
3621,NKX2-8,target
3622,WNT2B,target
3623,WNT10B,target
3624,WNT16,target
3625,WNT2,target
3626,PVR,target
3627,PTCH1,target
3628,PTCH2,target
3629,ASIC2,target
3630,SHH,target
3631,DNM1L,target
3632,DNM1,target
3633,DNM2,target
3634,DNM3,target
3635,TAC4,target
3636,TUFT1,target
3637,TFF3,target
3638,MTOR,target
3639,PLIN2,target
3640,PPT1,target
3641,PFKFB3,target
3642,PFKFB4,target
3643,PFKL,target
3644,PFKFB1,target
3645,PFKFB2,target
3646,P4HTM,target
3647,KIF2A,target
3648,HOOK1,target
3649,MDK,target
3650,LOC339524,target
3651,KCNA4,target
3652,HOOK2,target
3653,KCNA5,target
3654,ERRFI1,target
3655,HIGD1AP1,target
3656,HK2,target
3657,GAPDH,target
3658,FAM162A,target
3659,EDN2,target
3660,BNIP3,target
3661,CYP2B6,target
3662,DDIT4L,target
3663,CCL16,target
3664,ALAS2,target
3665,ALDOA,target
3666,B4GALT1,target
3667,ANXA8,target
3668,PKLR,target
3669,SLC2A2,target
3670,STK11,target
3671,TMEM59L,target
3672,TRUB1,target
3673,ZDHHC19,target
3674,ZMYND15,target
3675,BAG6,target
3676,MSL2,target
3677,SHBG,target
3678,SLC22A7,target
3679,PCNXL3,target
3680,PLXNB1,target
3681,RIPPLY1,target
3682,PALM3,target
3683,PDLIM2,target
3684,PLEKHG6,target
3685,CISD1,target
3686,KCNAB2,target
3687,LOC151534,target
3688,LGI4,target
3689,MGAT1,target
3690,MLLT6,target
3691,HINT2,target
3692,ICMT,target
3693,ATL2,target
3694,CORO2A,target
3695,DOLPP1,target
3696,F10,target
3697,PRPH,target
3698,NCAM1,target
3699,SGK196,target
3700,LCT,target
3701,DUSP16,target
3702,TRPM6,target
3703,ULK2,target
3704,NID2,target
3705,DUSP1,target
3706,ATG9A,target
3707,ATG16L1,target
3708,AGPAT6,target
3709,ASNA1,target
3710,ABCC10,target
3711,ACVR1C,target
3712,ABCB9,target
3713,AFF4,target
3714,ACVR1B,target
3715,ABCD4,target
3716,ABCC8,target
3717,ABCC5,target
3718,ACTL6A,target
3719,ACSL6,target
3720,ACVR2A,target
3721,ADCY9,target
3722,AFF2,target
3723,ADAMTS8,target
3724,ADAM15,target
3725,ACVR2B,target
3726,ADAMTS6,target
3727,ADAMTS5,target
3728,ADRB1,target
3729,AMT,target
3730,ALDOC,target
3731,AJAP1,target
3732,ANKRD49,target
3733,AKR1B10,target
3734,AKAP6,target
3735,AMOT,target
3736,AMMECR1,target
3737,ANKRD46,target
3738,ANGPTL2,target
3739,ANKAR,target
3740,AMTN,target
3741,ANKRD28,target
3742,ANKFY1,target
3743,ANKRA2,target
3744,ASAP1,target
3745,AP1S1,target
3746,APBB3,target
3747,AP2S1,target
3748,APPBP2,target
3749,ARHGEF15,target
3750,ARHGAP28,target
3751,ARL5A,target
3752,ARL4D,target
3753,ARRDC4,target
3754,ARPP19,target
3755,ATRNL1,target
3756,BZW2,target
3757,BCAP29,target
3758,DST,target
3759,ATP6V1F,target
3760,CMTM6,target
3761,ATP2B4,target
3762,ATP2B3,target
3763,ATP2B1,target
3764,DTX2,target
3765,ATXN1,target
3766,B3GNT1,target
3767,AVEN,target
3768,BCL2L1,target
3769,BZW1,target
3770,BLOC1S2,target
3771,BCL2A1,target
3772,BCAT1,target
3773,BCL7A,target
3774,BIN3,target
3775,BEGAIN,target
3776,BRD3,target
3777,BUB1B,target
3778,BTBD3,target
3779,C8orf44,target
3780,C1orf131,target
3781,C15orf39,target
3782,CMTM1,target
3783,C10orf140,target
3784,C15orf29,target
3785,C14orf28,target
3786,C11orf57,target
3787,C11orf84,target
3788,C1orf105,target
3789,C15orf41,target
3790,C18orf21,target
3791,C1orf88,target
3792,C7orf60,target
3793,C1orf21,target
3794,C6orf120,target
3795,C5orf51,target
3796,C2,target
3797,C6orf211,target
3798,C7orf58,target
3799,C7orf34,target
3800,CLP1,target
3801,CCNJ,target
3802,CASKIN1,target
3803,CACFD1,target
3804,C9orf11,target
3805,C8orf58,target
3806,CAPRIN2,target
3807,CALD1,target
3808,CACNA1D,target
3809,CACNA1E,target
3810,CAP1,target
3811,CALU,target
3812,CCNF,target
3813,CCDC76,target
3814,CCDC107,target
3815,CCL3L1,target
3816,CLDN12,target
3817,CECR6,target
3818,CD86,target
3819,CD164,target
3820,CCR7,target
3821,CD59,target
3822,CD200R1,target
3823,CDYL,target
3824,CDC34,target
3825,CDV3,target
3826,CLCN5,target
3827,CHD7,target
3828,CERCAM,target
3829,CEP120,target
3830,CGNL1,target
3831,CHPT1,target
3832,CHD9,target
3833,CHST12,target
3834,CHRD,target
3835,DPP6,target
3836,DDHD1,target
3837,COL19A1,target
3838,CPD,target
3839,COL15A1,target
3840,COIL,target
3841,COBLL1,target
3842,DPP3,target
3843,COL1A2,target
3844,COL3A1,target
3845,COL24A1,target
3846,CPA4,target
3847,COL5A2,target
3848,COL4A6,target
3849,COL4A5,target
3850,DCX,target
3851,CPEB4,target
3852,CPEB2,target
3853,CPEB3,target
3854,CSN3,target
3855,CPSF4,target
3856,CPM,target
3857,CRB1,target
3858,CRCT1,target
3859,DCUN1D3,target
3860,CYTH3,target
3861,CTNS,target
3862,CYP46A1,target
3863,DCLRE1B,target
3864,DARS2,target
3865,DAGLA,target
3866,DAPK1,target
3867,DPH1,target
3868,DMP1,target
3869,DDX26B,target
3870,DDX19B,target
3871,DDX19A,target
3872,DDI2,target
3873,DMD,target
3874,DICER1,target
3875,DIAPH2,target
3876,DEFB119,target
3877,DHX57,target
3878,DLST,target
3879,DLGAP4,target
3880,DLGAP1,target
3881,DOCK3,target
3882,FAM193A,target
3883,DUSP6,target
3884,PTN,target
3885,DYNC2LI1,target
3886,DUSP9,target
3887,DZIP1,target
3888,FHAD1,target
3889,FAM189B,target
3890,EOGT,target
3891,EDC4,target
3892,EDA,target
3893,ELOVL4,target
3894,EIF2C4,target
3895,EFHD2,target
3896,EIF4G2,target
3897,FAM178A,target
3898,EZH1,target
3899,ETNK2,target
3900,ETNK1,target
3901,FAM160B2,target
3902,FAM103A1,target
3903,F8A3,target
3904,FAM135A,target
3905,FAM104A,target
3906,FAM118A,target
3907,FAM116A,target
3908,FGF11,target
3909,FGD1,target
3910,FBN1,target
3911,FAM214B,target
3912,FASTK,target
3913,FAM70A,target
3914,FAM49B,target
3915,FASLG,target
3916,FAM84B,target
3917,FAM81B,target
3918,FARP1,target
3919,FAM96A,target
3920,FCHSD1,target
3921,FBXO30,target
3922,FBXO24,target
3923,FBXL12,target
3924,FIGN,target
3925,FNDC3A,target
3926,FKBP1B,target
3927,FNDC3B,target
3928,FLNA,target
3929,FRAS1,target
3930,FRMD4B,target
3931,FXYD5,target
3932,NMBR,target
3933,GAB2,target
3934,INO80D,target
3935,GBF1,target
3936,GATM,target
3937,GAS7,target
3938,GAN,target
3939,GABBR2,target
3940,GALNTL2,target
3941,GALE,target
3942,GALNT1,target
3943,GNS,target
3944,GNPTAB,target
3945,GEMIN7,target
3946,GCNT4,target
3947,GDPD1,target
3948,GDAP2,target
3949,GDF6,target
3950,GNG5,target
3951,GHR,target
3952,GGA3,target
3953,GNAL,target
3954,GIPC1,target
3955,GLYATL1,target
3956,GPR26,target
3957,GPR137,target
3958,GOLT1B,target
3959,GOLGA7,target
3960,GPKOW,target
3961,GPATCH3,target
3962,GPCPD1,target
3963,HECTD2,target
3964,GRIK2,target
3965,GREB1,target
3966,GRAMD3,target
3967,HAUS4,target
3968,HAS2,target
3969,HTR4,target
3970,HOMER1,target
3971,HTR1E,target
3972,HSPB2,target
3973,HS2ST1,target
3974,ICOS,target
3975,IGDCC4,target
3976,IDH2,target
3977,IL11RA,target
3978,IGSF1,target
3979,IGF2BP3,target
3980,IGF2BP1,target
3981,IGF2BP2,target
3982,IKBKAP,target
3983,IKBKE,target
3984,NME4,target
3985,LRRC59,target
3986,KLHL6,target
3987,ISCA2,target
3988,IRS2,target
3989,INPP5J,target
3990,INPP5A,target
3991,IQCB1,target
3992,INTS2,target
3993,KLHL24,target
3994,KDM5D,target
3995,ITGB8,target
3996,KCNC2,target
3997,KATNAL1,target
3998,KCTD21,target
3999,KCTD16,target
4000,KLHL13,target
4001,KIF1B,target
4002,KIAA1467,target
4003,KIAA1033,target
4004,KLHDC8B,target
4005,KIF21B,target
4006,KIF27,target
4007,LRRC20,target
4008,LIMK2,target
4009,KRT33B,target
4010,KREMEN1,target
4011,KLK6,target
4012,KPNA4,target
4013,LIMD2,target
4014,LBH,target
4015,L2HGDH,target
4016,KRT5,target
4017,LGR4,target
4018,LEPROTL1,target
4019,LCORL,target
4020,LRRC17,target
4021,LMBR1L,target
4022,LIN28B,target
4023,LLGL2,target
4024,LIPH,target
4025,LRR1,target
4026,LOXL3,target
4027,LMO7,target
4028,LMX1A,target
4029,LRIG3,target
4030,LOXL4,target
4031,LRIG2,target
4032,NKIRAS2,target
4033,MIB1,target
4034,MAP4K4,target
4035,LUC7L3,target
4036,LSM11,target
4037,MAP4K3,target
4038,MACF1,target
4039,LYVE1,target
4040,LYZL6,target
4041,MAP3K3,target
4042,MAN2A2,target
4043,MAP3K1,target
4044,MGLL,target
4045,MED28,target
4046,MARCHF9,target
4047,MDFI,target
4048,MARS2,target
4049,MBD6,target
4050,MGAT4A,target
4051,MED6,target
4052,MFSD2A,target
4053,MESDC1,target
4054,NKD1,target
4055,MRPL33,target
4056,MYO1F,target
4057,MOB4,target
4058,MLL5,target
4059,MUC3A,target
4060,MSN,target
4061,MTPN,target
4062,MYCBP,target
4063,NIPA1,target
4064,NCKAP5L,target
4065,MYO5B,target
4066,NARS2,target
4067,NAPEPLD,target
4068,NDST2,target
4069,NEFM,target
4070,NF2,target
4071,NEK3,target
4072,PRPS1,target
4073,PIK3IP1,target
4074,OSMR,target
4075,OSBPL3,target
4076,NOSTRIN,target
4077,NME6,target
4078,NOVA1,target
4079,OPRM1,target
4080,NRK,target
4081,NT5C2,target
4082,NRTN,target
4083,NSMCE2,target
4084,NUP98,target
4085,NUMBL,target
4086,OLFM4,target
4087,NXT2,target
4088,PIK3AP1,target
4089,PCYT1B,target
4090,PANX2,target
4091,PAK1,target
4092,P4HA2,target
4093,PAG1,target
4094,PCSK5,target
4095,PAXIP1,target
4096,PAQR3,target
4097,PARD6B,target
4098,PCGF3,target
4099,PCDH19,target
4100,PDPR,target
4101,PIGA,target
4102,PDE12,target
4103,PEX2,target
4104,PEX14,target
4105,PDSS1,target
4106,PDZRN4,target
4107,PI4K2B,target
4108,PGM2L1,target
4109,PGRMC1,target
4110,PPP1R16B,target
4111,PLDN,target
4112,PRPF38B,target
4113,PLD5,target
4114,PLA2G3,target
4115,PLA2G15,target
4116,PKD2L1,target
4117,PKIA,target
4118,PLD3,target
4119,PLCXD3,target
4120,PLCB4,target
4121,PPP1R15B,target
4122,POGZ,target
4123,POGLUT1,target
4124,PLEKHO1,target
4125,PNKD,target
4126,PLSCR3,target
4127,PLXND1,target
4128,PPP1R12B,target
4129,POLL,target
4130,PPARGC1B,target
4131,PPAPDC2,target
4132,PRKAB2,target
4133,PPTC7,target
4134,PPP3CA,target
4135,PQLC2,target
4136,PSD3,target
4137,PRTG,target
4138,PRSS22,target
4139,PRSS36,target
4140,TIMM17B,target
4141,PTPRU,target
4142,PTPRD,target
4143,RHOG,target
4144,PYGO2,target
4145,PXT1,target
4146,PXMP4,target
4147,RHBDF1,target
4148,RASL10B,target
4149,RAB15,target
4150,RAB11FIP4,target
4151,PYY2,target
4152,QARS,target
4153,RASGRP1,target
4154,RAD17,target
4155,RAB8B,target
4156,RAPGEF6,target
4157,RALB,target
4158,RANBP2,target
4159,RGS16,target
4160,RAVER2,target
4161,RBFOX1,target
4162,RBFOX2,target
4163,RFX6,target
4164,RDX,target
4165,RDH10,target
4166,REG3G,target
4167,SLC25A27,target
4168,SCRT2,target
4169,RNF7,target
4170,RICTOR,target
4171,RNF5,target
4172,RNF165,target
4173,RIOK3,target
4174,RNF44,target
4175,RNF20,target
4176,RNF38,target
4177,SCN5A,target
4178,RPUSD3,target
4179,RNFT1,target
4180,RPUSD2,target
4181,SCN4B,target
4182,RTKN,target
4183,RSPO2,target
4184,RTCA,target
4185,SCN11A,target
4186,RUFY3,target
4187,SLC25A24,target
4188,SEMA4F,target
4189,SCYL3,target
4190,SCUBE3,target
4191,SEMA4C,target
4192,SEC14L5,target
4193,SEC14L1,target
4194,SEMA3F,target
4195,SEC16B,target
4196,SEC24C,target
4197,SLC25A18,target
4198,SGCD,target
4199,SEMA4G,target
4200,SENP2,target
4201,SENP5,target
4202,SLC12A5,target
4203,SLC12A9,target
4204,THRSP,target
4205,SREK1,target
4206,SMCR7,target
4207,SLC6A1,target
4208,SLC4A7,target
4209,SLC30A4,target
4210,SLC26A8,target
4211,SLC4A4,target
4212,SLC35B1,target
4213,SLC31A1,target
4214,SLC31A2,target
4215,SLC45A4,target
4216,SLC35D2,target
4217,SLC38A9,target
4218,SLCO5A1,target
4219,SLC6A16,target
4220,SLC9A9,target
4221,SLC7A6,target
4222,SMARCC1,target
4223,SMARCAD1,target
4224,SNX16,target
4225,SMCR8,target
4226,SMCR7L,target
4227,SNAP23,target
4228,SMOX,target
4229,SMUG1,target
4230,SPRYD4,target
4231,SNX6,target
4232,SNX30,target
4233,SOCS4,target
4234,SP8,target
4235,SOWAHA,target
4236,STIP1,target
4237,ST3GAL4,target
4238,SRGAP3,target
4239,SREK1IP1,target
4240,SSX6,target
4241,SSH1,target
4242,STEAP3,target
4243,ST8SIA3,target
4244,ST7L,target
4245,ST5,target
4246,STARD3NL,target
4247,STAB2,target
4248,SYT11,target
4249,STOX2,target
4250,STRBP,target
4251,SYT1,target
4252,STXBP5,target
4253,SURF4,target
4254,SUGT1,target
4255,TGDS,target
4256,TAB2,target
4257,SYT7,target
4258,TARBP2,target
4259,TAF9B,target
4260,TBKBP1,target
4261,WFDC5,target
4262,TTLL6,target
4263,TMED5,target
4264,TPP1,target
4265,TMC7,target
4266,TOB2,target
4267,TMEM135,target
4268,TMEM110,target
4269,TNFSF9,target
4270,TMEM2,target
4271,TMPRSS11F,target
4272,TMEM65,target
4273,TMEM66,target
4274,TTLL4,target
4275,TRAPPC1,target
4276,TRIM71,target
4277,TRIM41,target
4278,TRHDE,target
4279,TRIB2,target
4280,TTL,target
4281,TTC9C,target
4282,TSC22D2,target
4283,TTC39C,target
4284,TSPYL5,target
4285,WDR55,target
4286,USP38,target
4287,UFM1,target
4288,TUSC2,target
4289,UBXN4,target
4290,UBA1,target
4291,UBAP2L,target
4292,USP32,target
4293,UHRF2,target
4294,USP24,target
4295,USP21,target
4296,UNC5A,target
4297,USP12,target
4298,WDR37,target
4299,VEZT,target
4300,USP47,target
4301,USP6,target
4302,VCPIP1,target
4303,VAV3,target
4304,VASH2,target
4305,WDR26,target
4306,VSIG4,target
4307,VPS25,target
4308,WDFY4,target
4309,VSNL1,target
4310,WDFY3,target
4311,ZFYVE16,target
4312,ZC3H3,target
4313,ZFYVE26,target
4314,XAGE1D,target
4315,XYLT1,target
4316,XKR8,target
4317,ZBTB10,target
4318,YOD1,target
4319,YLPM1,target
4320,ZCWPW2,target
4321,ZCCHC3,target
4322,ZCCHC5,target
4323,ZW10,target
4324,ZSWIM5,target
4325,EPS8L3,target
4326,ERI1,target
4327,FAM105A,target
4328,FAM19A5,target
4329,FAM221A,target
4330,FAM83E,target
4331,FASTKD2,target
4332,GPR56,target
4333,GRPEL2,target
4334,GYS1,target
4335,GTPBP3,target
4336,IDO2,target
4337,HSD3B1,target
4338,IFRD1,target
4339,IFIT5,target
4340,IQGAP3,target
4341,IPO4,target
4342,ITSN1,target
4343,KIAA0196,target
4344,KCTD13,target
4345,KCTD17,target
4346,KIAA2022,target
4347,KLK10,target
4348,MED11,target
4349,MAML2,target
4350,MTRR,target
4351,MMS22L,target
4352,MLLT1,target
4353,MRM1,target
4354,MRPS33,target
4355,MRPS24,target
4356,NPR2,target
4357,NEDD4,target
4358,OPTC,target
4359,NXN,target
4360,ODZ2,target
4361,PCDH20,target
4362,PLB1,target
4363,PPP1R7,target
4364,RHOB,target
4365,POM121,target
4366,PRIM1,target
4367,PXDN,target
4368,RBM23,target
4369,RBM19,target
4370,RGAG1,target
4371,RBM4,target
4372,RPP38,target
4373,RPRD2,target
4374,RRP1B,target
4375,RRM2,target
4376,WFDC9,target
4377,SCYL1,target
4378,SIGMAR1,target
4379,SLC25A13,target
4380,SLC25A1,target
4381,TAGLN,target
4382,SPCS3,target
4383,SOGA2,target
4384,SSBP2,target
4385,SUPT6H,target
